danceability,key,mode,time_signature,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,popularity,genre
0.477,9,1,4,0.496,-9.498,0.031,0.483,1.05e-5,0.154,0.882,69.375,145813,0.07142857142857142,0.11904761904761904,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.07142857142857142,0.11904761904761904,0.14285714285714285,1,Songwriter
0.33,2,1,3,0.424,-8.874,0.0272,0.486,1.4e-5,0.138,0.756,177.105,129573,0,0.5,0,0.16666666666666666,0,0,0,0,0.16666666666666666,0.16666666666666666,3,Songwriter
0.643,9,1,4,0.319,-10.055,0.0281,0.831,0,0.126,0.404,95.422,134560,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.20833333333333334,3,Songwriter
0.569,4,1,4,0.304,-11.998,0.0253,0.695,1.99e-4,0.11,0.254,79.653,206813,0.0625,0.1875,0.0625,0.125,0.0625,0.1875,0,0,0.1875,0.125,1,Songwriter
0.536,9,1,4,0.593,-7.491,0.0278,0.454,2.31e-4,0.158,0.48,132.401,148640,0,0.25,0,0.125,0.25,0,0,0.125,0,0.25,4,Songwriter
0.478,0,1,4,0.582,-8.74,0.0276,0.631,1.64e-4,0.14,0.76,88.577,350013,0.13043478260869565,0.021739130434782608,0.13043478260869565,0.10869565217391304,0.06521739130434782,0.13043478260869565,0,0.06521739130434782,0.2391304347826087,0.10869565217391304,10,Songwriter
0.504,5,1,4,0.559,-10.36,0.0451,0.648,4.72e-4,0.117,0.586,151.532,180933,0.13513513513513514,0.08108108108108109,0.10810810810810811,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.10810810810810811,4,Songwriter
0.721,0,1,4,0.48,-8.978,0.045,0.658,0.0162,0.148,0.733,118.059,166426,0.2222222222222222,0,0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0,0.2777777777777778,0.16666666666666666,9,Songwriter
0.411,2,1,4,0.185,-13.389,0.0346,0.806,7.34e-4,0.147,0.133,122.104,283120,0,0.23076923076923078,0,0,0.23076923076923078,0,0.15384615384615385,0.15384615384615385,0,0.23076923076923078,17,Songwriter
0.57,2,0,3,0.237,-10.708,0.0336,0.686,0,0.105,0.289,101.551,235946,0.08,0.2,0.04,0,0.16,0.08,0.12,0.08,0.04,0.2,15,Songwriter
0.512,0,1,4,0.164,-15.544,0.0429,0.89,1.78e-4,0.111,0.168,103.847,261706,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.16666666666666666,46,Songwriter
0.615,0,1,3,0.273,-11.708,0.0625,0.659,5.56e-5,0.099,0.363,131.233,174466,0,0.09090909090909091,0,0,0.18181818181818182,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.45454545454545453,16,Songwriter
0.423,5,1,3,0.225,-11.436,0.0342,0.791,1.01e-4,0.099,0.296,195.881,270906,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.19230769230769232,15,Songwriter
0.56,10,1,4,0.348,-11.181,0.0547,0.713,0,0.113,0.479,90.296,238066,0.08571428571428572,0.11428571428571428,0.04285714285714286,0.1,0.1,0.08571428571428572,0.04285714285714286,0.05714285714285714,0.18571428571428572,0.18571428571428572,45,Songwriter
0.468,8,1,4,0.262,-10.721,0.0358,0.67,5.89e-6,0.132,0.121,65.696,273266,0.05555555555555555,0.05555555555555555,0,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,13,Songwriter
0.58,5,1,4,0.248,-11.819,0.0516,0.708,2.2e-5,0.152,0.516,82.139,175786,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.13636363636363635,23,Songwriter
0.39,3,1,3,0.267,-11.885,0.0401,0.493,6.89e-5,0.0877,0.455,201.552,219946,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.06060606060606061,0.21212121212121213,0.06060606060606061,0.030303030303030304,0.21212121212121213,0.06060606060606061,14,Songwriter
0.508,3,1,4,0.752,-5.013,0.0289,0.0236,1.99e-6,0.203,0.534,133.506,272200,0.044444444444444446,0.1111111111111111,0.06666666666666667,0.044444444444444446,0.1111111111111111,0.044444444444444446,0.06666666666666667,0.15555555555555556,0.13333333333333333,0.2222222222222222,15,Songwriter
0.593,1,1,4,0.495,-6.718,0.0326,0.353,1.65e-5,0.0392,0.599,91.7,217693,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.08823529411764706,0.23529411764705882,0.17647058823529413,10,Songwriter
0.305,0,1,4,0.586,-8.531,0.0351,0.0954,0.0343,0.106,0.233,180.013,335426,0.14285714285714285,0,0.14285714285714285,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,8,Songwriter
0.37,10,1,4,0.318,-9.189,0.041,0.425,3.88e-4,0.107,0.224,68.642,220466,0.038461538461538464,0.11538461538461539,0,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.19230769230769232,10,Songwriter
0.703,0,1,4,0.56,-5.878,0.0259,0.41,0.0134,0.136,0.623,129.897,172800,0.09090909090909091,0.06818181818181818,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.06818181818181818,2,Songwriter
0.67,10,1,4,0.882,-4.168,0.0482,0.103,0,0.0591,0.872,119.019,210040,0.13793103448275862,0.08620689655172414,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.08620689655172414,0.034482758620689655,0.10344827586206896,0.15517241379310345,0.1206896551724138,29,Songwriter
0.492,11,1,4,0.399,-10.081,0.026,0.65,0.00239,0.105,0.326,79.747,224200,0.125,0.0625,0.125,0.125,0,0.25,0.0625,0,0.25,0,9,Songwriter
0.499,0,1,4,0.405,-8.076,0.0301,0.658,0.327,0.263,0.384,91.968,237466,0.125,0,0.125,0.125,0,0.125,0.125,0.125,0.125,0.125,8,Songwriter
0.461,2,1,4,0.787,-6.941,0.0359,0.408,0.0158,0.233,0.879,176.312,132013,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.14285714285714285,0,0.08571428571428572,0.22857142857142856,0.11428571428571428,13,Songwriter
0.741,2,1,4,0.631,-7.133,0.1,0.191,2.36e-5,0.123,0.742,90.61,168626,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,8,Songwriter
0.644,7,1,4,0.474,-6.444,0.0241,0.191,0.00574,0.108,0.255,79.879,258573,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.047619047619047616,0,0.23809523809523808,0.047619047619047616,7,Songwriter
0.724,11,1,4,0.599,-6.756,0.0429,0.228,4.04e-5,0.273,0.77,167.835,173493,0.125,0.125,0.125,0.0625,0.09375,0.09375,0.09375,0.0625,0.125,0.09375,1,Songwriter
0.426,7,1,4,0.897,-5.38,0.0359,0.00765,2.64e-5,0.846,0.574,98.479,199106,0.075,0.05,0.1,0.125,0.05,0.15,0.025,0.075,0.25,0.1,9,Songwriter
0.354,2,1,4,0.873,-7.509,0.115,0.114,6.34e-5,0.963,0.844,164.279,166133,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,6,Songwriter
0.373,9,0,4,0.699,-6.667,0.0498,0.0883,5.26e-6,0.957,0.465,138.919,268133,0.125,0,0.0625,0.0625,0.125,0.125,0.0625,0,0.25,0.1875,4,Songwriter
0.435,0,1,4,0.591,-7.152,0.0315,0.23,2.33e-4,0.951,0.472,86.894,243226,0.1,0.2,0,0.05,0.15,0.05,0.05,0.1,0.1,0.2,7,Songwriter
0.392,0,1,4,0.89,-3.996,0.0591,0.0252,0.0112,0.971,0.437,89.22,221093,0.125,0,0.125,0.125,0,0.125,0.125,0,0.25,0.125,5,Songwriter
0.449,5,1,4,0.903,-5.512,0.0589,0.0165,4.53e-6,0.946,0.93,154.203,235640,0,0,0.25,0,0,0,0,0,0.75,0,4,Songwriter
0.363,7,1,3,0.696,-6.69,0.0435,0.0485,5.77e-4,0.688,0.472,70.502,244600,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.08333333333333333,0.19444444444444445,0.16666666666666666,3,Songwriter
0.52,6,0,4,0.857,-6.352,0.0495,0.0046,1.8e-4,0.983,0.674,126.687,229493,0,0.125,0,0,0.125,0,0,0.375,0,0.375,4,Songwriter
0.571,2,1,4,0.839,-5.538,0.0461,0.0915,2.62e-4,0.966,0.526,100.48,128373,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.17647058823529413,0,0,0.2647058823529412,0.11764705882352941,15,Songwriter
0.575,5,0,4,0.71,-6.714,0.102,0.241,2.53e-4,0.99,0.582,117.066,249293,0.125,0.0625,0.0625,0.25,0.0625,0.0625,0.0625,0,0.25,0.0625,3,Songwriter
0.39,0,1,4,0.674,-6.615,0.0521,0.191,9.89e-4,0.985,0.375,138.993,207373,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.17857142857142858,8,Songwriter
0.279,0,1,4,0.972,-4.73,0.134,0.00101,2e-4,0.986,0.633,151.716,321960,0.07692307692307693,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,0,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,8,Songwriter
0.41,7,1,4,0.748,-5.442,0.0354,0.147,0.00143,0.917,0.646,119.191,226933,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.125,0.125,0,0.08333333333333333,0.125,0.20833333333333334,9,Songwriter
0.505,1,1,4,0.223,-9.738,0.0493,0.822,0,0.168,0.574,97.048,88346,0.09090909090909091,0.09090909090909091,0,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.13636363636363635,0,Songwriter
0.552,0,1,4,0.369,-9.522,0.0307,0.82,1.03e-5,0.263,0.624,114.822,78133,0,0.125,0,0,0.25,0,0,0,0.125,0.5,0,Songwriter
0.645,0,1,4,0.361,-10.719,0.106,0.619,1.53e-4,0.15,0.545,71.445,131746,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,8,Songwriter
0.545,10,1,4,0.194,-10.909,0.0279,0.724,1.91e-4,0.193,0.515,96.515,152986,0.1111111111111111,0.2222222222222222,0,0,0.2222222222222222,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,37,Songwriter
0.717,7,1,4,0.739,-8.262,0.0499,0.735,0.00123,0.0633,0.825,106.334,119866,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.2413793103448276,11,Songwriter
0.289,5,1,4,0.133,-12.425,0.0333,0.847,0.00249,0.143,0.295,79.09,192426,0.045454545454545456,0.09090909090909091,0,0.045454545454545456,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.18181818181818182,12,Songwriter
0.562,9,1,4,0.336,-11.906,0.0256,0.727,7e-5,0.12,0.47,88.713,150760,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.17391304347826086,7,Songwriter
0.636,2,1,4,0.177,-12.992,0.043,0.701,0.00391,0.133,0.108,125.996,202720,0.06666666666666667,0.13333333333333333,0,0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.2,0.2,11,Songwriter
0.57,2,1,4,0.262,-12.099,0.0275,0.73,1.6e-6,0.147,0.292,104.966,156773,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,6,Songwriter
0.513,5,1,3,0.0752,-19.13,0.0296,0.897,0.00388,0.231,0.192,76.861,125280,0,0.17647058823529413,0,0,0.23529411764705882,0.11764705882352941,0,0.17647058823529413,0.058823529411764705,0.23529411764705882,5,Songwriter
0.48,9,1,4,0.45,-8.884,0.0301,0.671,0.00526,0.235,0.257,92.068,149520,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.1,0.1,0.1,0.16666666666666666,0.13333333333333333,0.16666666666666666,9,Songwriter
0.531,2,1,3,0.397,-9.783,0.0322,0.651,0.00701,0.147,0.341,87.772,159706,0,0,0,0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2727272727272727,9,Songwriter
0.505,11,1,3,0.238,-11.976,0.0484,0.84,0.0111,0.111,0.336,76.399,163706,0.125,0.0625,0.0625,0.125,0.0625,0.125,0,0.0625,0.125,0.25,6,Songwriter
0.576,7,0,4,0.544,-10.231,0.0446,0.768,0.0589,0.233,0.816,91.106,120626,0.12195121951219512,0.0975609756097561,0.07317073170731707,0.0975609756097561,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.07317073170731707,0.21951219512195122,0.14634146341463414,16,Songwriter
0.36,9,1,3,0.215,-12.139,0.0312,0.732,0.00404,0.103,0.155,86.15,186146,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.18181818181818182,0,Songwriter
0.506,4,1,4,0.354,-11.41,0.0261,0.656,0.377,0.125,0.323,81.571,256880,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0.2222222222222222,0.1111111111111111,0,0.3333333333333333,0,0,Songwriter
0.631,4,1,3,0.378,-10.994,0.0438,0.242,3.83e-4,0.0978,0.154,125.075,204973,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.11428571428571428,0.08571428571428572,0,0.14285714285714285,0.17142857142857143,0.22857142857142856,11,Songwriter
0.671,7,1,4,0.509,-7.486,0.0329,0.552,6.83e-6,0.208,0.723,93.266,149413,0.0625,0.125,0.03125,0.03125,0.0625,0.125,0.09375,0.125,0.25,0.09375,5,Songwriter
0.595,9,0,4,0.264,-12.622,0.0412,0.892,0.0333,0.148,0.13,72.631,230653,0.04,0.16,0.04,0.04,0.24,0.04,0.04,0.08,0.04,0.28,7,Songwriter
0.543,1,1,4,0.219,-12.824,0.0399,0.803,0.00808,0.143,0.121,68.568,258440,0,0.16666666666666666,0,0,0.2222222222222222,0,0.16666666666666666,0.2222222222222222,0,0.2222222222222222,10,Songwriter
0.525,9,1,4,0.129,-15.129,0.082,0.91,1.18e-5,0.482,0.219,92.615,162853,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.22580645161290322,5,Songwriter
0.503,0,1,4,0.198,-14.442,0.0286,0.649,0.0137,0.161,0.249,77.967,351466,0.034482758620689655,0.2413793103448276,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.2413793103448276,14,Songwriter
0.648,2,1,4,0.218,-13.867,0.0369,0.78,0.00208,0.111,0.375,70.597,239240,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,0,0.05555555555555555,0.16666666666666666,0.1111111111111111,24,Songwriter
0.631,7,1,4,0.404,-11.31,0.0519,0.703,0,0.201,0.674,95.656,178960,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.15384615384615385,6,Songwriter
0.542,9,1,4,0.357,-12.617,0.0325,0.898,0.0964,0.112,0.462,83.5,185573,0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0,0.2222222222222222,0.05555555555555555,0.2222222222222222,12,Songwriter
0.774,10,1,4,0.368,-12.164,0.0324,0.589,4.08e-4,0.107,0.613,120.091,211293,0,0.19047619047619047,0,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.23809523809523808,14,Songwriter
0.559,2,1,4,0.235,-14.048,0.0306,0.881,0.00206,0.297,0.241,93.601,189666,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.17391304347826086,9,Songwriter
0.516,2,1,3,0.26,-11.655,0.0324,0.48,8.9e-6,0.0966,0.376,132.847,198106,0.058823529411764705,0.11764705882352941,0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0,0.11764705882352941,0.23529411764705882,0.17647058823529413,12,Songwriter
0.568,5,1,4,0.357,-9.81,0.034,0.461,0,0.136,0.352,66.735,229226,0.09090909090909091,0.18181818181818182,0,0.09090909090909091,0.12121212121212122,0,0.06060606060606061,0.18181818181818182,0.09090909090909091,0.18181818181818182,14,Songwriter
0.432,7,1,4,0.455,-10.384,0.0379,0.626,3.47e-4,0.161,0.423,139.367,200253,0.09302325581395349,0.09302325581395349,0.046511627906976744,0.09302325581395349,0.09302325581395349,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.23255813953488372,0.09302325581395349,7,Songwriter
0.386,2,1,4,0.157,-13.366,0.0306,0.798,0.0364,0.124,0.298,147.457,216400,0,0.2,0,0,0.3,0,0,0.2,0,0.3,7,Songwriter
0.619,6,0,4,0.479,-11.012,0.0692,0.327,0.0145,0.219,0.652,84.899,323986,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.1,0.1,0.16666666666666666,0.23333333333333334,6,Songwriter
0.633,0,1,3,0.3,-11.852,0.0326,0.91,0.00311,0.0978,0.331,82.741,161280,0.03225806451612903,0.12903225806451613,0.0967741935483871,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.06451612903225806,0.12903225806451613,0.0967741935483871,0.1935483870967742,0,Songwriter
0.536,0,1,4,0.656,-10.066,0.0501,0.78,0.0173,0.121,0.281,111.916,230360,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,Songwriter
0.624,4,1,3,0.15,-14.814,0.0517,0.933,2.23e-4,0.108,0.292,104.683,270160,0,0.2608695652173913,0,0.043478260869565216,0.13043478260869565,0,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.13043478260869565,0,Songwriter
0.552,0,1,3,0.391,-8.717,0.0307,0.715,0.00129,0.126,0.283,117.377,207186,0.041666666666666664,0.08333333333333333,0,0.125,0.125,0.08333333333333333,0.125,0.125,0.125,0.16666666666666666,0,Songwriter
0.508,9,1,4,0.265,-13.851,0.0289,0.786,0.0331,0.111,0.331,75.191,230040,0,0.14285714285714285,0,0,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.2857142857142857,27,Songwriter
0.45,2,1,4,0.409,-11.053,0.0319,0.574,0.0031,0.235,0.165,133.921,203480,0.05,0.1,0.1,0.15,0,0.15,0,0.1,0.2,0.15,9,Songwriter
0.534,9,0,4,0.632,-9.541,0.0757,0.126,0.00308,0.0761,0.653,169.896,231693,0.03333333333333333,0.1,0.03333333333333333,0.2,0.03333333333333333,0.2,0,0.06666666666666667,0.23333333333333334,0.1,27,Songwriter
0.614,0,1,3,0.32,-10.557,0.029,0.751,0.00337,0.273,0.156,87.009,212306,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.18518518518518517,10,Songwriter
0.5,7,1,4,0.697,-8.296,0.0668,0.0606,0.00287,0.3,0.926,188.032,202600,0.0625,0.125,0.0625,0.125,0.0625,0.0625,0.125,0.125,0.1875,0.0625,7,Songwriter
0.664,0,1,4,0.517,-9.96,0.0271,0.561,0.0293,0.192,0.666,93.885,206626,0,0.125,0,0,0.25,0.125,0,0.25,0,0.25,9,Songwriter
0.616,10,1,4,0.276,-12.454,0.0458,0.628,0.038,0.11,0.25,78.007,206600,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.058823529411764705,0.17647058823529413,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.08823529411764706,0.20588235294117646,0,Songwriter
0.6,2,1,4,0.536,-10.652,0.0333,0.246,1.52e-4,0.162,0.718,78.922,183840,0.038461538461538464,0.23076923076923078,0,0,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.2692307692307692,10,Songwriter
0.792,7,1,4,0.405,-10.391,0.0612,0.617,7.88e-5,0.266,0.597,119.979,187666,0.06060606060606061,0.15151515151515152,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.21212121212121213,0.15151515151515152,16,Songwriter
0.513,9,1,4,0.685,-9.269,0.0509,0.179,1.31e-4,0.0909,0.664,186.705,138693,0.1111111111111111,0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,0,0.3333333333333333,0.05555555555555555,10,Songwriter
0.7,9,0,4,0.602,-9.03,0.0456,0.276,0.00121,0.305,0.671,94.919,479680,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.08928571428571429,0.05357142857142857,0.05357142857142857,0.14285714285714285,0.16071428571428573,0.21428571428571427,10,Songwriter
0.297,0,1,3,0.66,-8.457,0.0483,0.106,2.33e-4,0.0928,0.383,153.082,255066,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.21212121212121213,0.15151515151515152,1,Songwriter
0.602,4,0,4,0.681,-4.575,0.0526,0.399,0.0415,0.701,0.615,124.012,320480,0,0.08333333333333333,0,0,0.25,0,0,0.16666666666666666,0,0.5,0,Songwriter
0.564,8,1,4,0.77,-5.095,0.0565,0.671,0.0316,0.746,0.623,98.374,205786,0.07407407407407407,0.14814814814814814,0,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.18518518518518517,0,Songwriter
0.544,11,0,4,0.338,-7.747,0.0419,0.721,0.181,0.775,0.395,95.239,296386,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.21052631578947367,15,Songwriter
0.545,4,0,4,0.762,-6.542,0.14,0.359,0.195,0.644,0.816,147.848,296613,0,0.25,0,0,0.25,0,0,0,0,0.5,0,Songwriter
0.596,8,1,4,0.356,-8.076,0.0603,0.735,0.106,0.728,0.337,74.712,447893,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.2222222222222222,0,Songwriter
0.549,9,0,4,0.855,-7.17,0.104,0.153,0.00938,0.687,0.739,142.206,368360,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.07894736842105263,0.23684210526315788,0.05263157894736842,0.2631578947368421,13,Songwriter
0.687,7,1,4,0.529,-8.37,0.0618,0.795,0.00122,0.134,0.881,172.997,181733,0.0625,0.125,0.0625,0.0625,0.1875,0.0625,0.0625,0.125,0.0625,0.1875,18,Songwriter
0.719,2,1,4,0.404,-10.283,0.0309,0.503,0.00123,0.367,0.452,109.995,192160,0.05,0.1,0.05,0,0.15,0.05,0.1,0.2,0.05,0.25,11,Songwriter
0.634,0,1,3,0.382,-8.529,0.0256,0.63,5.75e-4,0.118,0.332,95.983,204760,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.10810810810810811,0.1891891891891892,11,Songwriter
0.53,7,1,3,0.361,-8.87,0.0289,0.801,6.18e-6,0.112,0.271,79.215,221706,0.13636363636363635,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0,0,0.22727272727272727,0.09090909090909091,0.2727272727272727,13,Songwriter
0.632,9,1,4,0.405,-7.171,0.0298,0.56,2.52e-5,0.154,0.523,120.935,175640,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.125,0.125,0.041666666666666664,0.125,0.125,0.20833333333333334,11,Songwriter
0.643,7,1,4,0.301,-10.952,0.0376,0.823,0.00272,0.177,0.328,110.907,181666,0,0.18181818181818182,0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,15,Songwriter
0.803,0,1,4,0.5,-7.239,0.0411,0.561,4.25e-4,0.274,0.758,135.984,158226,0.06666666666666667,0.26666666666666666,0.06666666666666667,0,0.13333333333333333,0,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,9,Songwriter
0.5,9,1,3,0.311,-11.01,0.0263,0.763,0.0226,0.175,0.266,86.921,188266,0.1111111111111111,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0,0,0.2222222222222222,0.2222222222222222,10,Songwriter
0.289,9,1,3,0.255,-12.101,0.0316,0.711,3.48e-4,0.149,0.182,169.215,174093,0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,5,Songwriter
0.763,2,1,4,0.578,-9.095,0.0459,0.375,9.95e-6,0.192,0.961,77.669,160266,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.19230769230769232,10,Songwriter
0.571,2,1,4,0.283,-12.191,0.0315,0.579,0.00661,0.107,0.352,120.421,206853,0.0625,0.125,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.1875,7,Songwriter
0.678,9,1,3,0.283,-13.974,0.0325,0.651,0.00632,0.103,0.378,98.499,189693,0,0.25,0,0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,5,Songwriter
0.328,2,1,4,0.166,-15.107,0.0327,0.809,0.0106,0.103,0.194,173.202,116982,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0,0.08333333333333333,0.25,0.08333333333333333,0,Songwriter
0.392,9,1,3,0.198,-15.446,0.033,0.48,0.486,0.107,0.173,85.633,181826,0.1111111111111111,0.16666666666666666,0,0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.16666666666666666,5,Songwriter
